value,group
1346.62,0
194.81,0
55,0
194.11,0
225.36,0
185.64,0
204.81,0
57.62,0
754.32,0
118.37,0
1633.56,0
380.03,0
66.24,0
73.17,0
1081.54,1
148.71,0
199.26,0
3752.86,0
935.8,0
3011.44,0
351.16,0
111.46,0
958.19,0
450.62,0
58.6,0
43.16,0
560.73,0
118.81,0
1131.95,0
97.51,0
286.48,0
128.71,0
556.92,0
766.92,0
101.11,0
58.66,0
96.51,0
988.02,0
1416.84,0
200.33,0
650.43,0
302.52,0
111.23,0
87.23,0
147.81,0
759.82,0
575.48,0
194.01,0
654.22,0
230.64,0
93.45,0
134.89,0
242.36,0
712.86,0
144.69,0
680.15,0
159.97,0
603.96,0
133.77,0
149.28,0
1415.37,0
156.97,0
322.74,0
473.52,0
174.01,0
173.51,0
165.47,0
82.76,0
44.66,0
152.73,0
403.84,0
163.16,0
2740.75,0
180.21,1
116.11,0
182.09,0
81.71,0
1326.86,0
668.62,0
1218.42,0
1507.72,0
82.17,0
411.62,0
159.71,0
260.9,0
451.48,0
157.08,0
146.81,0
148.47,0
203.51,0
767.77,0
258.42,0
112.02,0
795.62,0
164.11,0
198.6,0
1413.71,0
284.48,0
364.91,0
460.72,0
105.52,0
84.04,0
54.71,0
128.51,0
170.41,0
323.52,0
128.41,0
645.99,0
249.22,0
190.83,0
119.18,0
490.61,0
131.71,0
138.28,0
174.36,0
1364.58,0
175.31,0
195.6,0
420.72,0
970.64,0
1246.68,0
634.96,0
425.67,0
999.48,0
340.42,0
86.11,0
359.61,0
83.95,0
67.86,0
1224.28,0
299.01,0
323.25,0
319.92,0
636.66,0
546.55,0
205.1,0
63.68,0
204.43,0
107.51,0
98.74,0
646.42,0
489.72,0
1169.2,0
612.25,0
3244.17,0
101.11,0
531.52,0
840.21,0
597.06,0
441.02,0
94.11,0
44.8,0
715.12,0
60.66,0
601.65,0
607.39,0
77.11,0
119.16,0
146.15,0
337.94,0
124.37,0
221.44,0
108.4,0
432.37,0
105.05,0
159.95,0
369.6,0
409.37,0
908.5,0
71.36,0
143.11,0
913.3,0
178.31,0
103.11,0
156.11,0
520.26,0
1972.25,0
1178.66,0
108.4,0
436.11,0
242.08,0
208.32,0
288.11,0
338.13,0
176.38,0
1465.72,0
259.71,0
105.11,0
4141.88,0
105.71,0
38.66,0
812.06,0
8533.09,0
108.07,0
151.51,0
656.41,0
3343.86,0
81.11,0
99.47,0
205.54,0
1058.6,0
230.5,0
257.54,0
186,0
97.36,0
84.16,0
3966.14,0
54.2,0
895.27,0
105.21,0
296.47,0
304.56,0
47.57,0
124.11,0
179.39,0
367.71,0
75.14,0
94.71,0
137.01,0
267.35,0
505.82,0
1552.37,0
364.22,0
118.03,0
306.45,0
217.37,0
84.68,0
257.41,0
157.71,0
176.46,0
317.54,0
285.68,0
2318.84,0
232.91,0
55,0
199.81,0
114.11,0
2192,0
686.46,0
603.46,0
971.11,0
298.31,0
93.11,0
78.11,0
127.37,0
232.51,0
252.51,0
965.02,0
126.77,0
137.71,0
218.67,0
233.71,0
489.33,0
136.31,0
44.54,1
596.02,0
1387.07,1
228.56,0
199.31,0
159.44,0
1320.16,0
179.21,0
136.71,1
97.11,0
94.71,0
4789.11,0
150.97,0
430.42,0
955.03,0
254.11,0
265.7,0
291.74,0
226.76,0
73.37,0
132.47,0
940.51,0
414.92,0
169.06,0
366.62,0
77.73,0
392.22,0
74.76,0
338.09,0
176.05,0
871.96,0
80.35,0
107.16,0
165.32,0
272.46,0
246.51,0
78.99,0
612.36,0
340.41,0
493.36,0
110.01,0
151.53,0
131.34,0
75,0
1693.46,0
85.43,0
292.32,0
43.11,0
128.4,0
257.02,0
297.11,0
263.41,0
564.04,0
493.41,0
192.73,0
722.86,0
302.81,0
261.76,0
592.84,0
164.91,0
2604.12,0
413.47,0
67.55,0
317.94,0
204.54,0
99.93,0
952.32,0
222.22,0
81.36,0
731.9,0
162.98,0
1308.62,0
278.01,0
237.25,0
699.02,0
74.66,0
960.46,0
133.51,0
211.11,0
513.12,0
923.46,0
2563.8,0
62.37,0
779.52,0
117.71,0
580.67,0
253.51,0
559.06,0
800.05,0
44.67,0
60.66,0
2988,0
39.85,0
511.79,0
663.22,0
199.84,0
246.81,0
241.56,0
309.44,0
131.43,0
185.53,0
281.71,0
43.37,0
615.56,1
226.64,0
309.51,0
241.51,0
146.84,0
207.42,0
132.11,1
196.43,1
176.74,0
543.8,0
213.77,0
267.43,0
4944.86,0
238.38,0
345.61,0
251.81,0
217.31,0
1145.16,0
592.46,0
226.61,0
111.03,0
138.91,0
161.77,0
401.82,0
668.26,1
933.02,0
99.71,0
379.02,0
169.41,0
120.77,0
3528.56,0
256.51,0
132.72,0
217.41,0
205.1,0
369.16,0
222.77,1
1016.66,0
109.33,0
1000.96,0
66.37,0
1032.24,0
100.38,1
126.43,1
504.44,0
69.33,0
214.81,0
234.89,0
150.22,0
467.74,0
507.11,0
502.04,0
1640.41,0
158.77,0
105.52,0
55.44,0
343.54,0
35.33,0
735.23,0
3470.16,0
121.11,0
130.77,0
287.41,0
368.24,0
497.11,0
209.91,0
228.42,0
67.66,0
263.48,0
344.88,0
145.77,0
130.71,0
106.71,0
212.92,0
210.11,0
760.51,0
446.61,0
2453.36,0
565.22,0
149.41,0
571.86,0
97.71,0
119.11,0
137.2,0
127.47,0
121.34,0
448.82,0
343.66,0
170.47,0
482.56,0
120.11,0
110.16,0
831.26,0
115.47,0
127.97,0
321.78,0
284.64,0
711.86,0
726.01,0
136.84,0
3939.86,0
56.74,0
138.1,0
124.66,0
304.08,0
210.07,0
190.26,0
2601.16,0
385.11,0
101.44,0
329.14,0
253.45,0
131.84,0
317.47,0
162.21,0
41.62,0
218.77,0
133.44,0
259.11,0
245.74,0
199.76,0
193.64,0
136.84,0
165.14,0
510.11,0
71.11,0
2457.86,0
134.44,0
475.53,0
107.71,0
196.43,0
903.86,0
553.17,0
365.21,0
1420.32,0
50.37,0
1105.46,0
284.72,0
283.17,0
353.32,0
218.91,0
204.42,0
1055.72,0
144.51,0
51.92,0
163.55,0
268.51,0
190.84,0
209.81,0
1004.66,0
953.37,0
96.51,0
128.77,0
123.77,0
51.36,0
255.74,0
276.71,0
2598.06,0
1714.72,0
1797.72,0
428.21,0
980.02,0
141.9,0
121.41,0
170.84,0
217.31,0
263.51,0
414.16,0
655.26,0
171.91,0
130.91,0
125.19,0
429.02,0
322.54,0
234.11,1
4309.98,0
186.43,0
809.26,0
121.03,0
137.84,0
145.61,1
357.21,0
274.25,0
1538.83,0
28.17,0
120.47,0
589.44,0
858.86,1
707.86,0
506.46,0
167.49,1
647.52,0
132.41,0
156.71,0
246.51,0
203.21,0
183.74,0
111,0
91.11,0
93.11,0
2407.86,0
1612.92,0
3485.59,0
53.02,0
1049.52,0
379.7,0
124.03,0
253.11,0
219.66,0
218.67,0
324.42,0
3357.21,0
124.21,0
540,0
646.32,0
138.77,0
1206.78,0
132.3,0
45.17,0
188.71,0
85.6,0
1197.88,0
108.83,0
349.84,0
297.31,0
438.02,0
294.95,0
452.81,0
436.91,0
103.98,0
1995.65,0
112.1,0
398.42,0
171.26,0
446.32,0
405.74,0
109.11,0
169.06,0
888.86,0
588.34,0
132.71,0
1269.16,0
710.06,0
120.51,0
222.22,0
178.11,0
889.86,0
1006.04,0
496.82,0
197.86,0
491.01,0
133.8,1
232.91,0
91.66,0
160.77,0
625.94,0
121.43,0
327.91,0
1087.41,0
3644.92,0
334.22,0
257.52,0
166.41,0
192.91,0
327.52,1
6058.8,0
148.73,0
153.21,0
204.69,0
979.16,0
73.74,0
475.37,0
193.16,0
35.51,0
114.95,0
87.73,1
184.47,0
194.51,0
1693.46,0
446.88,0
658.28,0
191.54,0
347.51,0
436.22,0
327.02,0
668.73,0
336.31,0
169.6,0
308.71,0
335.31,0
87,0
454.81,0
388.16,0
182.22,0
369.32,0
178.75,0
216.51,0
157.77,0
669.43,0
493.36,0
1230.06,0
403.85,0
196.16,0
791.62,0
225.57,0
158.01,0
772.52,0
38.66,0
200.11,0
210.41,1
417.08,0
263.51,0
130.21,0
114.54,0
111.43,0
77.6,0
449.15,0
589.56,0
80.11,0
1061.2,0
203.31,0
154.41,0
241.36,0
951.06,0
356.16,0
2475.47,0
253.92,0
165.47,0
325.11,0
647,0
258.11,0
327.09,0
112.24,0
238.06,0
135.77,0
357.71,0
232.11,0
8285.32,0
114.11,0
2099.84,0
120.66,0
431.21,0
116.51,0
61.66,0
228.22,0
5480.16,0
165.46,0
64.91,0
158.51,0
262.53,0
116.48,0
628.45,0
162.46,0
168.47,0
50.65,0
75.2,0
123.91,0
486.37,0
1043.56,0
194.41,0
111.03,0
609.22,0
199.63,0
119.41,0
89.32,0
275.84,0
68.71,0
54.37,0
186.43,0
440.94,0
184.84,0
92.3,0
127.71,0
383.51,0
562.06,0
95.01,0
49.26,0
362.76,0
2273.02,0
81.66,0
588.34,0
141.77,0
4265.72,0
87.44,0
104.66,0
180.81,0
115,0
120.01,0
93.43,0
173.11,0
766.22,0
89.41,0
110.16,0
230.61,0
269.76,0
109.16,0
1818.54,0
108.71,0
6525.6,0
546.01,0
63.11,0
84.89,0
198.01,0
4055.2,0
140.32,0
386.28,0
120.73,0
76.66,0
648.09,0
61.36,0
106.94,0
328.96,0
144.91,0
80.11,0
143.81,0
107.46,0
735.15,0
221.51,0
67.66,0
225.61,0
155.47,0
4264.38,0
544.95,0
404.62,0
279.06,0
1062.86,0
510.06,0
181.77,1
109.11,0
280.06,0
640.74,0
1014.26,0
485.55,0
276.01,0
155.53,0
593.22,0
479.51,0
396.91,0
211.21,0
3302.32,0
469.12,0
168.51,0
182.67,0
468.09,0
82.6,0
1181.92,0
122.65,0
99.16,0
728.51,0
109.44,0
3754.65,0
105.11,0
211.39,0
690.01,0
141.61,0
1194.42,0
66.85,0
180.65,0
113.66,0
170.84,0
201.84,0
284.51,0
277.11,0
55.63,0
112.16,0
984,0
394.16,0
71.88,0
132.11,0
431.11,0
239.31,0
203.37,0
128.74,0
510.06,0
388.94,0
184.77,0
116.37,0
3327.15,0
159.84,0
255.84,0
452.41,0
693.26,0
140.84,0
315.21,0
179.51,0
393.59,0
91.11,0
528.36,0
407.49,1
1051.16,1
90.66,0
144.26,0
139.43,0
366.28,0
115.84,0
352.1,0
478.92,0
124.34,0
113.07,0
57.03,0
475.41,0
144.11,0
149.51,0
283.47,1
279.22,0
770.98,0
118.66,0
125.01,0
122.03,0
240.07,0
228.71,0
143.14,0
158.61,0
1476.9,0
208.81,0
85.71,0
337.22,0
7021.84,0
464,0
116.18,0
338.81,0
267.77,0
162.21,0
120.11,0
216.22,0
76.73,0
164.81,0
462.91,0
358.55,0
316.86,0
237.46,0
239.44,0
118.53,0
356.71,0
521.7,0
67.44,0
2475.47,0
255.01,0
1664.26,0
1066.18,0
216.87,1
575.36,0
84.51,0
1691.46,0
675.34,0
66.87,0
469.99,0
1823.68,0
414.22,0
371.01,0
1282.52,0
1444.24,0
333.37,0
167.47,0
98.11,0
763.41,0
43,0
1290.86,0
124.71,0
4686.16,1
115.97,0
128.61,0
156.71,0
168.77,0
1030.62,0
230.82,0
216.22,0
358.74,0
277.22,0
836.46,0
700.11,0
1073.47,0
439.62,0
196.51,0
360.01,0
428.5,0
243.04,0
1903,0
423.18,0
504.62,0
78.68,0
482.46,0
643.73,0
156.96,0
126.43,0
115.01,0
170.77,0
120.43,0
364.07,0
151.11,0
461.02,0
1018.42,0
139.84,0
400.82,0
349.16,0
151.76,0
76.41,0
240.13,0
862.7,0
78.36,0
177.47,0
10143.1,0
343.43,0
216.84,0
489.16,0
291.83,0
206.76,0
112.72,0
116.11,0
283.42,0
289.11,0
191.43,0
113.16,0
305.07,0
129.8,0
91.38,0
157.85,0
143.65,0
180.51,0
223.5,0
136.43,0
217.91,0
224.22,0
498.91,1
214.61,0
207.94,0
93.61,0
139.14,0
128.39,0
146,0
969.9,0
109.11,0
143.84,0
50.37,0
541.65,0
221.11,1
1208.57,0
228.42,0
110.44,0
709.24,0
398.81,0
400.48,0
524.04,1
962.76,0
62.66,0
146.03,0
128.77,0
183.51,0
7256.84,0
169.32,0
268.36,0
241.76,1
152.03,0
136.39,0
111.41,0
499.31,0
260.51,0
265.21,0
164.07,0
393.48,0
396.11,0
1664.59,0
615.44,0
1111.86,0
234.91,0
136.42,0
185.32,0
93.08,0
269.81,0
843.86,0
34.38,0
214.11,0
123.11,0
1532.44,0
822.86,0
187.42,0
237.61,0
403.61,0
804.31,0
828.38,0
186.65,0
145.91,0
576.77,0
140.07,0
193.61,0
306.94,0
132.41,0
105.95,0
306.61,0
677.82,0
270.06,0
208.81,0
217.47,0
414.22,0
274.94,0
150.71,0
169.65,0
1112.5,0
471.47,0
962.48,0
241.51,0
166.43,0
70.71,0
2702.92,0
184.4,0
176.43,0
84.51,0
144.88,0
1745.58,0
3931.32,0
220.51,0
257.11,0
152.66,0
190.01,0
109.11,0
2479.1,0
159.51,0
200.6,0
397.56,0
276.53,0
400.7,0
209.46,0
202.16,0
60.55,0
128.74,0
233.81,0
210.74,0
187.21,0
629.96,0
437.76,0
121.43,0
118.92,0
312.91,0
209.58,0
164.81,0
101.11,0
1572.32,0
110.11,0
136.37,0
101.11,0
270.31,0
193.11,0
700.92,0
435.71,0
185.86,0
617.44,0
102.84,0
223.91,0
146.93,0
370.16,0
62.66,0
182.77,0
184.07,0
176.08,0
89.37,0
4886.11,0
1048.56,0
61.93,0
77.66,0
444.51,0
162.18,0
147.43,0
868.06,0
189.07,0
117.79,0
190.46,0
2756.86,0
149.37,0
229.24,0
334.71,0
414.33,0
139.34,0
49.98,0
3225.56,0
467.31,0
387.21,0
221.82,0
502.77,0
154.51,0
241.68,0
698.32,0
340.74,0
73.74,0
1285.11,0
374.56,0
230.48,0
2490.07,0
205.41,0
117.71,0
412.51,0
426.33,0
103.11,0
141.71,0
530.02,0
1079.86,0
69.44,0
333.7,0
334.82,0
87.69,0
727.21,0
266.42,0
173.84,0
125.49,0
316.84,0
281.94,0
124.44,0
237.49,0
699.65,0
826.54,0
1790.12,0
149.32,0
2442.26,0
134.77,0
406.21,0
230.62,0
290.56,0
865.92,0
637.11,0
96.71,0
183.31,0
437.51,0
256.81,0
232.21,0
298.05,0
583.91,0
117.36,0
250.47,0
149.14,0
160.47,1
2050.74,0
202.47,0
243.73,0
502.92,1
594.54,0
1557.6,0
123.03,0
516.31,0
144.88,0
139.47,0
62.66,0
114.49,0
148.52,0
235.21,0
265.9,0
109.96,0
994.59,0
115.47,0
121.11,0
72.54,0
61.59,0
334.82,0
51.8,0
282.22,0
111.14,0
253.01,0
755.43,0
422.86,0
151.03,0
166.77,0
1103.02,0
320.92,0
161.26,0
210.11,0
120.16,0
69.27,0
182.07,0
273.33,0
276.72,0
136.42,0
550.86,1
1986.72,0
321.77,0
650.88,0
244.01,0
460.84,0
1289.36,0
144.21,0
130.55,0
686.32,0
181.51,0
223.06,0
88.12,0
237.25,0
245.65,0
645.12,0
3075.76,0
1067.33,0
760.84,0
228.25,0
610.31,0
99.36,1
635.86,0
187.64,0
409.29,0
1190.9,0
33000,0
57.11,0
494.72,0
854.61,0
551.96,0
484.8,0
72.44,0
158.74,0
3256.16,0
1491.84,0
81.11,0
956.36,0
91.11,0
80.73,0
39.21,0
147.53,0
1032.72,0
115.69,0
671.46,0
3195.46,0
69.44,0
831.5,0
462.48,0
89.44,0
215.79,0
75.11,0
913.56,0
59.74,0
2702.51,0
338.31,0
2168,0
67.79,0
181.11,0
519.16,0
85.71,0
787.32,0
162.56,0
160.41,0
691.16,0
178.42,0
92.28,0
322.56,0
87.05,0
166.51,0
169.91,0
562.56,0
86.64,0
265.3,0
333.81,0
189.61,0
735.23,0
344.16,0
753.14,0
54.44,0
1204.35,0
2173.16,0
161.51,0
610.51,0
254.55,0
115.32,0
560.19,0
312.51,0
321.81,0
733.64,0
129.2,0
68.8,0
585.15,0
288.5,0
420.3,0
555.86,1
321.84,0
894.64,0
400.71,0
216.24,0
56.7,0
1363.84,0
1494.57,1
555.36,0
1827.72,0
143.77,0
174.91,0
163.31,0
124.03,0
747.86,0
246.33,0
111.45,0
177.36,0
1071.93,0
431.61,0
800.76,0
404.21,0
56.64,0
58.24,0
55.22,0
1267.16,0
710.96,0
270.78,0
518.82,0
221.71,0
138.51,0
498.96,0
925.72,0
220.26,0
137.11,0
2129.72,0
498.95,0
5156.36,0
227.41,0
392.44,0
91.8,0
734.66,0
193.31,0
339.11,0
122.03,0
795.46,1
739.19,0
645.83,0
66.11,0
161.87,0
683.46,0
1048.84,0
3169.12,0
700.4,0
168.81,0
206.81,0
57.17,0
188.41,0
106.28,0
62.29,0
257.22,0
49.42,0
305.22,0
114.75,0
87.44,0
423.81,0
876.24,0
441.86,0
581.28,1
549.16,0
133.37,0
341.32,0
804.64,0
2541.32,0
164.22,0
552.02,0
144.13,0
138.47,0
126.43,0
114.76,0
177.12,0
187.64,0
256.96,0
78,0
69.33,0
99.44,0
521.88,0
798.46,0
68.04,0
700.25,0
110.47,0
139.17,0
138.14,0
343.98,0
999.86,0
547.85,0
87.44,0
998.43,0
501.51,0
3309.06,0
416.93,0
1202.43,0
2716.86,0
218.71,0
1903.26,0
300.32,1
43.78,0
593.88,0
620.38,0
356.32,0
447.82,1
172.47,0
207.61,0
1093.1,0
140.42,0
148.73,0
476.24,0
520.97,1
219.85,0
29.55,0
575.86,0
162.66,0
2520.56,0
488.94,0
760.51,0
55.66,0
162.67,0
233.31,0
492.58,0
148.59,0
555.58,0
726.46,0
84.11,0
4783.97,0
184.51,0
406.06,0
95.46,0
1369.16,0
825.08,0
1180.31,0
124.73,0
157.64,0
790.52,0
262.71,0
995.86,0
118.99,0
151.31,1
100.64,0
100.64,0
105.91,0
238.28,0
132.72,0
739.19,0
103.41,0
1147.56,0
224.22,0
267.11,0
84.71,0
323.36,0
766.86,1
228.51,0
131.84,0
274.32,0
209.32,0
130.66,0
151.57,0
388.38,0
69.44,0
383.52,0
99.66,0
748.62,0
312.22,0
593.02,0
202.86,0
809.46,0
219.77,0
2402.14,0
44.06,0
12022.2,0
792.3,0
109.44,0
135.85,0
530.86,0
1102.36,0
113.84,0
621.26,0
53.36,0
399.73,0
125.32,0
135.85,0
103.11,0
162.51,1
112.7,0
234.6,0
913.3,0
146.43,0
221.53,1
317.71,0
41.84,0
15299,1
545.32,0
949.96,0
1125.6,0
210.47,0
77.17,0
412.53,1
320.55,0
57.17,0
1506.02,0
342.32,0
193.37,0
82.47,0
225.51,0
128.66,0
739.64,1
78.11,0
1642.15,0
69.14,0
136.43,0
217.75,0
197.51,0
273.61,0
653.28,0
136.44,0
625.38,0
152.48,0
235.16,0
666.24,0
122.91,0
103.79,0
983.72,0
776.32,0
492.26,0
90.19,0
214.71,0
175.37,0
421.41,0
158.06,0
162.49,0
104.83,0
1294.36,0
663.66,0
421.18,0
794.38,0
702.25,0
6101.72,0
286.94,0
196.56,0
239.81,0
523,0
268.51,0
609.82,0
1937.72,0
222.86,0
69.66,0
197.74,0
135.74,0
2513.84,0
1308.86,0
1344.86,0
248.22,0
1093.72,1
101.11,0
517.02,0
579.37,0
147.11,0
723.87,0
569.54,0
94.53,0
35.37,0
998.16,0
125.32,0
2464.6,1
45.48,0
896.25,0
1543.08,0
161.16,0
102.81,0
993.02,0
1767.44,0
359.22,0
151.2,0
338.43,0
1935.93,0
182.84,1
1447.72,1
143.43,0
188.21,0
1415.37,0
204,0
295.58,0
243.49,0
1090.29,0
636.66,0
390,0
295.71,0
149.32,0
475.16,0
677.44,0
381.16,0
124.51,0
151.51,0
181.37,0
495.03,0
157.61,0
144.71,0
49.66,0
105.11,0
70.71,0
350.92,0
225.37,0
129.01,0
139.37,1
416.32,0
589.58,0
863.86,0
388.42,0
282.06,0
1189.24,0
856.66,0
5696.86,0
713.62,0
62.8,0
350.36,0
2347.72,0
290.51,0
546.51,0
766.46,0
1231.34,0
1497.84,0
442.5,1
116.97,0
1155.72,0
62.36,0
180.11,0
1556.32,0
252.31,0
839.44,0
628.74,0
949.64,0
217.51,0
938.4,0
103.84,0
111.04,0
156.47,0
107.08,0
57.96,0
294.41,0
237.49,0
158.49,0
265.62,0
200.41,0
354.24,0
91.67,0
67.66,0
83.32,0
188.51,0
105.11,0
98.11,0
1712.84,0
704.11,0
57.94,0
1309.62,0
181.26,0
269.91,0
108.74,0
227.51,0
489.22,0
164,0
793.45,0
883.72,0
577.04,0
209.42,0
154.16,0
47.66,0
124.11,0
589.56,0
47.87,0
164.22,1
427.1,0
352.82,0
292.86,0
262.32,0
212.06,0
90.11,0
325.74,0
737.12,0
126.35,0
148.73,0
108,0
1677.46,0
1661.19,0
1147.72,0
371.29,0
469.76,0
77.17,0
112.11,0
211.51,0
639.32,0
78.36,0
145.21,1
372.52,0
197.91,0
174.22,0
506.68,0
1082.86,0
2366.7,0
113.11,0
314.63,1
380.82,0
911.79,0
562.06,0
334.32,0
63.37,0
2760.92,0
115.61,0
19431.4,0
588.21,0
132.11,0
1010.35,0
78.77,0
166.38,0
2255.76,0
151.98,0
446.22,0
3317.05,0
102.44,0
246.36,0
95.32,0
452.51,0
181.8,0
158.71,0
119.84,0
108.42,0
105.01,0
123.61,0
173.48,0
303.12,0
654.01,0
124.36,0
1150.44,0
4503.27,0
165.11,0
232.28,0
1047.66,0
565.96,0
170.92,0
1407.04,0
132.11,0
1087.04,0
183.3,0
239.37,0
127.34,0
707.24,0
183.76,0
78.24,0
451.02,0
2408.18,0
389.96,0
786.99,0
495.19,0
296.78,0
240.32,0
150.81,0
223.11,0
139.76,0
65.52,0
143.41,0
644.06,0
161.91,0
322.86,0
60.44,0
308.01,0
120.61,0
1104.7,0
75.63,0
2142.18,0
184.31,0
299.76,0
145.41,0
103.82,0
108.11,0
118.73,0
126.65,0
410.44,0
59.71,0
250.51,0
156.97,0
245.22,0
739.86,0
117.66,0
1948.76,0
460.75,0
535.26,0
536.92,0
514.86,0
93.46,0
269.51,0
93.46,0
634.56,0
1034.06,0
137.81,0
114.16,0
151.91,0
571.02,0
508.41,0
250.2,0
209.91,0
152.89,0
593.51,0
913.3,0
613.02,0
1202.95,0
3431.63,0
100.11,0
149.69,0
255.05,0
51.66,0
618.39,0
653.81,0
1648.64,0
122.83,0
67.54,0
218.01,0
4759.98,0
1079.51,0
647.36,0
393,0
54.33,0
488.56,0
588.34,0
1140.52,0
1228.19,0
555.14,0
2107.49,0
210.51,0
198.06,0
61.37,0
407.99,0
369.6,0
559.35,0
33.37,0
517.96,0
5308.32,0
40.48,0
227.51,0
234.26,0
1371.7,0
228.31,0
208.92,0
190.81,0
329.63,0
2424.64,0
421.62,0
916.84,0
450.99,0
58.24,0
143.11,0
534.98,0
69.66,0
358.08,0
404.26,0
1697.72,0
1336.41,0
485.52,0
1109.36,0
347.37,0
1565.46,0
715.06,0
171.91,0
128.47,0
286.32,1
224.92,0
1165.12,0
150.96,0
96.16,0
380.32,0
27.1,0
323.54,0
728.16,0
159.75,0
218.91,0
259.86,0
124.54,0
114.95,0
257.48,0
187.59,0
206.91,0
200.16,0
300.47,1
81.11,0
67.44,0
159.16,0
125.65,0
330.94,0
1626.86,0
54.2,0
562.06,0
512.01,0
913.3,0
188.51,0
46.48,0
60.44,0
590.46,0
716.92,0
456.24,0
938.66,0
1005.94,0
101.11,0
208.72,0
71.46,0
279.1,0
47.72,0
84.11,0
549.02,0
817.42,0
462.81,0
77.42,0
195.11,0
880.25,0
188.21,0
94.8,0
154.44,0
135.66,0
300.51,0
168.22,0
164.64,0
133.37,0
75.11,0
256.19,0
613.22,0
192.11,0
244.41,0
318.54,0
29.63,0
212.16,0
684.31,0
337.47,0
181.37,0
351.18,0
135.61,0
1200.46,0
28.63,0
249.21,0
270.51,0
583.62,0
144.41,0
122.58,0
634.16,0
705.32,0
204.69,0
304.65,0
3580,0
158.32,0
201.76,0
136.31,0
1247.04,0
129.56,0
124.11,1
633.22,0
745.89,0
77.66,0
227.01,0
156.41,0
242.86,0
532.51,0
213.15,0
242.86,0
248.51,0
48.53,0
108.17,0
82.36,0
192,0
107.11,0
236.64,0
354.07,0
86.11,0
448.96,0
103.46,0
144.43,0
2287.73,0
269.68,0
807.15,0
121.14,0
2373.72,0
224.43,0
54.33,0
589.3,0
978.72,0
286.21,0
107.73,0
61.37,0
2586.66,0
72.66,0
816.38,0
750.07,0
180.51,0
1196.22,0
545.56,0
273.51,0
905.39,0
129.11,0
58.57,0
291.88,0
540.16,0
324.96,0
889.04,0
445.01,0
84.01,0
977.56,0
100.94,0
200.81,0
557.8,0
1239.79,0
310.91,0
345.31,0
261.62,0
82.6,0
44.36,0
56.36,0
209.11,0
54.67,0
293.42,0
5338.65,0
4029.86,0
441.86,1
166.43,0
562.51,0
435.51,0
522.82,0
65.5,0
454.74,0
54.66,0
583.38,0
629.62,0
110.22,0
1007.08,0
530.35,0
80.04,0
17072.7,0
150.66,0
934.27,0
591.88,0
1416.43,0
229.11,0
141.73,0
163,0
4886.86,0
122.21,0
1115.66,0
732.64,0
300.47,0
167.11,0
105.05,0
128.01,0
159.01,0
3636.47,0
344.89,0
164.07,0
1061.86,0
111.46,0
170.28,0
736.55,0
225.51,0
1560.53,0
254.21,0
706.88,0
4626.36,0
143,0
273.16,0
201.65,0
46.24,0
706.11,0
121.11,0
909,0
235.41,0
53.55,0
80.32,0
391.71,0
266.05,0
434.45,0
3139,0
68.36,0
822.21,0
231.11,0
159.01,0
303.42,0
114.95,0
179.51,0
256.32,0
251.51,0
202.73,0
65.44,0
313.85,0
489.71,0
1678.31,0
181.18,0
135.66,0
608.1,0
171.43,0
103.94,0
153.01,0
99.41,0
594.66,0
89.02,0
1145.7,0
342.25,0
318.66,0
86.66,0
693.22,0
750.07,0
270.51,0
128.82,0
168.84,0
415.28,0
193.6,0
243.66,0
169.6,0
209.17,0
176.05,0
1549.12,0
1043.32,0
1729.84,0
229.88,0
176.05,0
1576.52,0
86.61,0
381.02,1
229.41,0
99.44,0
220.59,0
1331.62,0
454.82,0
565.15,0
130.54,0
356.92,0
2025.73,0
3487.76,0
634.26,0
402.31,0
400.92,1
111.44,0
196.74,0
254.82,0
353.11,0
625,0
1814,0
279.51,0
116.03,0
134.13,0
378.21,0
427.44,0
760.51,0
86.71,0
89.71,0
78.71,0
133.47,0
86.77,0
64.37,0
190.51,0
1376.05,0
137.76,0
310.09,0
229.74,0
671.84,0
756.21,0
198.43,0
4749.44,0
415.28,0
403.71,0
160.08,0
1992.72,0
347.02,0
1470.58,0
124.36,0
245.11,0
100.11,0
218.21,0
54.67,0
342.51,0
526.16,0
254.21,0
263.51,0
2927.16,0
230.51,0
319.07,0
44.36,0
169.65,0
55.54,0
299.51,0
914.5,0
139.37,0
540.92,0
78.66,0
93.11,0
361.28,0
290.11,0
38.37,0
123.77,0
142.48,0
561.96,0
377.11,0
38.37,0
58.44,0
186.22,0
638.51,0
71.11,0
53.83,0
72.66,0
429.15,0
420.31,0
263.45,0
97.11,0
108.42,0
83.89,0
137.14,0
163.49,1
74.66,0
314.71,0
136.03,0
83.73,0
956.36,0
730.23,0
51.32,0
498.41,0
137.11,0
1150.44,0
87.69,0
262.61,0
257.51,0
75.44,0
59.8,0
197.74,0
1616.24,0
167.66,0
108.61,0
1503.86,0
148.77,0
169.82,0
40898,0
223.51,0
689.56,0
465.02,0
146.22,0
141.11,0
127.13,0
196.69,0
914.06,0
83.88,0
131.43,0
186.11,0
4846,0
168.96,0
43.78,0
225,0
2020.32,1
577.26,0
224.12,0
597.24,0
204.74,0
534.98,0
739.62,0
164.11,0
1051.92,0
241.51,0
168.64,0
114.11,0
583.37,0
213.51,0
376.51,0
226.4,0
5169.86,0
3453.86,1
763.36,0
698.4,0
97.29,0
124.34,0
